name,aliases,help,source,line,kind,section,group
복구참여,복구행동 | 공동복구참여,복구 작전에서 정찰·구조·수리·경계 행동을 수행합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,749,command,world,disaster
복구납품,복구지원 | 공동복구납품,복구 작전에 필요한 자원을 지원합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,760,command,world,disaster
복구기여도,공동복구기여도 | 복구랭킹,현재 복구 작전 기여도를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,767,command,world,disaster
복구보상,공동복구보상 | 복구수령,완료된 복구 작전의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,777,command,world,disaster
세계지령,공동지령 | 주간지령,이번 주 서버 공동 목표와 투표 현황을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,822,command,world,disaster
지령투표,세계지령투표 | 공동지령투표,이번 주 세계 지령에 투표합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,845,command,world,disaster
지령결정,세계지령결정 | 공동지령결정,관리자가 이번 주 세계 지령을 확정합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,856,command,world,disaster
전문화,전문화상태 | 내전문화,현재 직업과 선택한 전문화를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,873,command,world,factions
전문화목록,직업전문화목록 | 전문화리스트,현재 직업에서 선택 가능한 전문화를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,888,command,world,factions
전문화정보,직업전문화정보 | 전문화상세,특정 전문화의 역할과 연동 콘텐츠를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,900,command,world,factions
전문화선택,직업전문화선택 | 전문화획득,레벨 20 이상에서 현재 직업의 전문화를 선택합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,908,command,world,factions
전문화변경,직업전문화변경 | 전문화재선택,식량을 사용해 같은 기본 직업의 전문화를 변경합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,935,command,world,factions
분대전술,파티전술 | 분대전술상태,현재 파티의 분대 전술과 역할 편성을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,967,command,world,factions
분대전술설정,파티전술설정 | 전술설정,파티장이 균형·돌격·방어·구조·정찰 전술을 설정합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,981,command,world,factions
분대역할,파티역할 | 전술역할,자신의 분대 역할을 선봉·의무·기술·정찰 중 선택합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,998,command,world,factions
분대준비,파티준비 | 분대점검,분대 구성·전문화·역할 다양성과 작전 대기시간을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1017,command,world,factions
분대작전,파티작전 | 전술작전,파티장이 전문화와 역할 편성을 반영한 협동 작전을 수행합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1033,command,world,factions
분대작전기록,파티작전기록 | 분대전술기록,현재 파티의 최근 분대 작전 기록을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1107,command,world,factions
920안정화검수,920검수 | 세계순환검수 | 전문화분대검수,v9.2 세계 순환·복구·전문화·분대 전술만 읽기 전용 검사합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1148,command,world,disaster
사건판,수사사건현황 | caseboard | investigationboard,이번 주 폐허 사건과 공동 수사 진행도를 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,462,command,main,exploration
단서목록,내단서 | clues | cluelist,보유한 사건 단서와 수량을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,484,command,main,exploration
단서조사,사건조사 | investigate | searchclue,현장·기록·증언 중 하나를 조사해 단서를 확보합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,493,command,main,exploration
단서조합,증거연결 | combineclues | linkevidence,보유한 두 단서를 연결해 사건의 논리 고리를 완성합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,505,command,social,support
사건추리,사건해결 | solvecase | deducecase,연결된 증거를 바탕으로 사건의 배후를 지목합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,539,command,social,support
현상금,현상금목록 | bounty | bounties,이번 주 공동 현상금 표적과 추적 진행도를 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,585,command,world,black_city
현상금추적,표적추적 | trackbounty | huntbounty,추적·잠복·협상·제압 방식으로 주간 현상금 진행도를 올립니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,594,command,world,black_city
현상금보고,현상금보상 | claimbounty | bountyreport,완료된 주간 현상금의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,641,command,world,black_city
현상금기록,표적기록 | bountyhistory | hunthistory,개인 현상금 완료 기록을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,679,command,world,black_city
대피소,개인대피소 | shelter | myshelter,개인 대피소의 테마·장식·전시품을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,702,command,world,city_decor
대피소꾸미기,대피소테마 | decorateshelter | sheltertheme,개인 대피소 테마를 변경합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,708,command,main,base
장식목록,대피소장식 | decorations | decorationlist,제작 가능한 개인 대피소 장식과 비용을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,721,command,world,city_decor
장식제작,대피소장식제작 | craftdecoration | builddecoration,재료를 사용해 개인 대피소 장식을 제작합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,726,command,world,city_decor
전시실,트로피실 | showcase | trophyroom,보유 트로피와 현재 전시 중인 수집품을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,753,command,play,collections
트로피전시,전시등록 | displaytrophy | showtrophy,보유한 트로피를 개인 대피소 전시실에 올립니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,761,command,play,collections
대피소방문,대피소구경 | visitshelter | viewshelter,다른 생존자의 개인 대피소를 방문합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,782,command,main,base
대피소좋아요,대피소추천 | likeshelter | shelterlike,다른 생존자의 개인 대피소에 좋아요를 남깁니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,796,command,main,base
수사레이드,협동수사 | investigationraid | caseraid,현재 협동 수사 레이드 모집·진행·완료 상태를 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,881,command,social,guild
수사레이드모집,수사대모집 | openinvestigationraid | openraidcase,협동 수사 레이드 모집을 시작합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,893,command,social,guild
수사레이드참가,수사대참가 | joininvestigationraid | joincaseraid,현장수사·기술분석·현장경계·교섭 역할로 참가합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,910,command,play,combat
수사레이드출발,수사대출발 | startinvestigationraid | startcaseraid,모집자가 2명 이상의 수사 레이드를 출발시킵니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,932,command,play,combat
수사레이드행동,수사대행동 | investigationaction | raidinvestigate,수색·분석·확보·교차검증 행동으로 공동 진행도를 올립니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,953,command,play,combat
수사레이드정산,수사대정산 | settleinvestigationraid | settlecaseraid,완료된 협동 수사 레이드를 한 번만 정산합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,971,command,social,guild
수사레이드보상,수사대보상 | claiminvestigationraid | claimcaseraid,정산된 협동 수사 레이드의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,994,command,social,guild
수사레이드기록,수사대기록 | investigationraidhistory | caseraidhistory,현재 서버의 최근 협동 수사 레이드 기록을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,1026,command,social,guild
950안정화검수,95검수 | v950audit | investigationaudit,v9.5 수사·대피소·레이드·영문 명령 연결을 읽기 전용 검사합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,1034,command,play,combat
지역목록,,,apocalypse_bot/commands/world_exploration.py,85,command,main,exploration
지역정보,,,apocalypse_bot/commands/world_exploration.py,98,command,main,exploration
지역이동,,,apocalypse_bot/commands/world_exploration.py,118,command,main,exploration
좀비도감,,,apocalypse_bot/commands/world_exploration.py,137,command,main,exploration
지역탐색,,,apocalypse_bot/commands/world_exploration.py,153,command,main,exploration
가입,,,apocalypse_bot/core/bot.py,1889,command,main,onboarding
명령어,,,apocalypse_bot/core/bot.py,2369,command,system,help
처음,초보 | 초보가이드 | 시작가이드,처음 시작하는 생존자를 위한 5단계 가이드를 엽니다.,apocalypse_bot/core/bot.py,2378,command,main,onboarding
정보,,,apocalypse_bot/core/bot.py,2382,command,main,onboarding
지갑,,,apocalypse_bot/core/bot.py,2419,command,play,economy
송금,,,apocalypse_bot/core/bot.py,2428,command,play,economy
출석,,,apocalypse_bot/core/bot.py,2462,command,main,quests
출석보상,,,apocalypse_bot/core/bot.py,2512,command,main,quests
돈주세요,,,apocalypse_bot/core/bot.py,2549,command,play,economy
훈련,,,apocalypse_bot/core/bot.py,2652,command,social,companions
상점,,,apocalypse_bot/core/bot.py,2677,command,play,gear
장비목록,,,apocalypse_bot/core/bot.py,2694,command,play,gear
구매,,,apocalypse_bot/core/bot.py,2710,command,play,gear
인벤토리,,,apocalypse_bot/core/bot.py,2756,command,play,gear
장비,,,apocalypse_bot/core/bot.py,2786,command,play,gear
장착,,,apocalypse_bot/core/bot.py,2825,command,play,gear
해제,,,apocalypse_bot/core/bot.py,2855,command,play,gear
버리기,,,apocalypse_bot/core/bot.py,2877,command,play,gear
감정,,,apocalypse_bot/core/bot.py,2897,command,play,gear
강화,,,apocalypse_bot/core/bot.py,2940,command,play,gear
재료,,,apocalypse_bot/core/bot.py,2995,command,play,gear
제작목록,,,apocalypse_bot/core/bot.py,3008,command,play,gear
제작,,,apocalypse_bot/core/bot.py,3021,command,play,gear
펫상점,,구매 가능한 펫과 고유 능력을 확인합니다.,apocalypse_bot/core/bot.py,3471,command,play,gear
펫구매,,새 펫을 구매해 컬렉션에 추가합니다.,apocalypse_bot/core/bot.py,3476,command,play,gear
펫정보,,현재 동행 중이거나 보유한 펫의 정보를 확인합니다.,apocalypse_bot/core/bot.py,3481,command,social,companions
펫훈련,,현재 동행 중인 펫을 한 단계 훈련합니다.,apocalypse_bot/core/bot.py,3486,command,social,companions
펫목록,,,apocalypse_bot/core/bot.py,3492,command,social,companions
펫장착,,,apocalypse_bot/core/bot.py,3497,command,play,gear
펫먹이,,,apocalypse_bot/core/bot.py,3502,command,social,companions
펫모험,,,apocalypse_bot/core/bot.py,3507,command,social,companions
펫진화,,,apocalypse_bot/core/bot.py,3512,command,social,companions
펫,,펫 동료를 수집하고 성장시킵니다.,apocalypse_bot/core/bot.py,3517,group,social,companions
상점,,구매 가능한 펫과 고유 능력을 확인합니다.,apocalypse_bot/core/bot.py,3522,command,play,gear
구매,,새 펫을 구매해 컬렉션에 추가합니다.,apocalypse_bot/core/bot.py,3527,command,play,gear
목록,,보유한 모든 펫과 성장 상태를 확인합니다.,apocalypse_bot/core/bot.py,3532,command,social,companions
장착,,보유한 펫을 동행 펫으로 교체합니다.,apocalypse_bot/core/bot.py,3537,command,play,gear
훈련,,현재 동행 중인 펫을 한 단계 훈련합니다.,apocalypse_bot/core/bot.py,3542,command,social,companions
먹이,,펫에게 먹이를 주어 친밀도와 경험치를 올립니다.,apocalypse_bot/core/bot.py,3547,command,social,companions
모험,,펫을 모험에 보내 식량과 재료를 획득합니다.,apocalypse_bot/core/bot.py,3552,command,play,gear
